,inventory_id,store_id,city,district
6864,3546,2.0,Inegl,Bursa
6865,3102,2.0,Osmaniye,Osmaniye
6866,3612,1.0,Usak,Usak
6867,3246,2.0,Songkhla,Songkhla
6868,802,1.0,Tel Aviv-Jaffa,Tel Aviv
6869,4478,1.0,Valencia,Carabobo
6870,3420,1.0,Batman,Batman
6871,34,2.0,Kuwana,Mie
6872,3968,1.0,Uttarpara-Kotrung,West Bengali
6873,2428,2.0,Nyeri,Central
6874,1901,2.0,Dadu,Sind
6875,1473,1.0,Anpolis,Gois
6876,2496,1.0,Maikop,Adygea
6877,2469,1.0,Lilongwe,Lilongwe
6878,468,1.0,Patras,West Greece
6879,3642,1.0,Elista,Kalmykia
6880,3972,1.0,Linz,North Austria
6881,4533,2.0,Tsuyama,Okayama
6882,4487,2.0,Pangkal Pinang,Sumatera Selatan
6883,1896,1.0,Sogamoso,Boyac
6884,2919,2.0,Ikerre,Ondo & Ekiti
6885,2538,2.0,Lhokseumawe,Aceh
6886,3189,2.0,Eskisehir,Eskisehir
6887,1567,1.0,Hohhot,Inner Mongolia
6888,2611,1.0,Kermanshah,Kermanshah
6889,1347,2.0,Bat Yam,Tel Aviv
6890,2935,2.0,Tieli,Heilongjiang
6891,1266,1.0,Caracas,Distrito Federal
6892,170,2.0,Osmaniye,Osmaniye
6893,1725,1.0,Vilnius,Vilna
6894,3565,2.0,Denizli,Denizli
6895,129,2.0,Sharja,Sharja
6896,4574,1.0,Greensboro,North Carolina
6897,314,1.0,Shaoguan,Guangdong
6898,3690,2.0,Chungho,Taipei
6899,2312,1.0,Zapopan,Jalisco
6900,763,1.0,Shikarpur,Sind
6901,1435,1.0,Sousse,Sousse
6902,2516,2.0,Cuernavaca,Morelos
6903,3161,2.0,Bhimavaram,Andhra Pradesh
6904,769,2.0,Ocumare del Tuy,Miranda
6905,1290,1.0,Sanya,Hainan
6906,901,2.0,Yaound,Centre
6907,1701,1.0,Johannesburg,Gauteng
6908,569,2.0,So Leopoldo,Rio Grande do Sul
6909,496,2.0,Yaound,Centre
6910,1243,2.0,Bilbays,al-Sharqiya
6911,3311,2.0,Cheju,Cheju
6912,3048,2.0,Liepaja,Liepaja
6913,4085,1.0,Clarksville,Tennessee
6914,1122,1.0,Ruse,Ruse
6915,2301,2.0,Klerksdorp,North West
6916,3322,2.0,Olomouc,Severn Morava
6917,1114,1.0,Cabuyao,Southern Tagalog
6918,2642,1.0,Sogamoso,Boyac
6919,1257,1.0,Siliguri (Shiliguri),West Bengali
6920,2919,2.0,Pak Kret,Nonthaburi
6921,1276,2.0,Santo Andr,So Paulo
6922,4511,1.0,Hodeida,Hodeida
6923,3605,2.0,Pjatigorsk,Stavropol
6924,3339,2.0,Vijayawada,Andhra Pradesh
6925,2989,1.0,Korolev,Moskova
6926,2794,2.0,Baku,Baki
6927,4517,2.0,Halifax,Nova Scotia
6928,1334,1.0,Tama,Ibaragi
6929,455,1.0,Merlo,Buenos Aires
6930,2771,2.0,Junan,Shandong
6931,60,2.0,Baicheng,Jilin
6932,1768,1.0,Szkesfehrvr,Fejr
6933,2058,2.0,Guaruj,So Paulo
6934,278,2.0,Santo Andr,So Paulo
6935,3876,1.0,Brockton,Massachusetts
6936,1575,1.0,Batna,Batna
6937,1203,1.0,Hodeida,Hodeida
6938,2436,1.0,Tangail,Dhaka
6939,1168,1.0,Tanauan,Southern Tagalog
6940,1627,1.0,Avellaneda,Buenos Aires
6941,1854,2.0,Memphis,Tennessee
6942,760,2.0,Ashgabat,Ahal
6943,3088,2.0,Phnom Penh,Phnom Penh
6944,1594,1.0,Ilorin,Kwara & Kogi
6945,197,1.0,Ueda,Nagano
6946,3348,1.0,al-Ayn,Abu Dhabi
6947,4288,1.0,Valle de la Pascua,Gurico
6948,2910,1.0,Sungai Petani,Kedah
6949,1112,2.0,Banjul,Banjul
6950,1104,2.0,Ourense (Orense),Galicia
6951,2499,1.0,Iwaki,Fukushima
6952,2231,1.0,Sivas,Sivas
6953,657,2.0,Baku,Baki
6954,1618,1.0,Abu Dhabi,Abu Dhabi
6955,192,1.0,Pudukkottai,Tamil Nadu
6956,2205,1.0,Chisinau,Chisinau
6957,4500,1.0,Uijongbu,Kyonggi
6958,4284,1.0,Okayama,Okayama
6959,1537,2.0,Omiya,Saitama
6960,74,1.0,Shahr-e Kord,Chaharmahal va Bakht
6961,1577,1.0,Antofagasta,Antofagasta
6962,1145,2.0,Patiala,Punjab
6963,1662,2.0,Gulbarga,Karnataka
6964,2650,2.0,Mosul,Ninawa
6965,17,2.0,San Felipe de Puerto Plata,Puerto Plata
6966,3493,1.0,Balikesir,Balikesir
6967,1716,1.0,Ozamis,Northern Mindanao
6968,4572,2.0,Xintai,Shandong
6969,2924,1.0,Lima,Lima
6970,3328,1.0,Mogiljov,Mogiljov
6971,3096,1.0,Yerevan,Yerevan
6972,3545,2.0,Tsuyama,Okayama
6973,3645,2.0,Botshabelo,Free State
6974,1001,1.0,Fukuyama,Hiroshima
6975,1127,2.0,Tarsus,Adana
6976,154,1.0,Belm,Par
6977,3843,1.0,Benin City,Edo & Delta
6978,1758,2.0,So Leopoldo,Rio Grande do Sul
6979,2407,1.0,Ahmadnagar,Maharashtra
6980,1834,1.0,Erlangen,Baijeri
6981,2104,2.0,Portoviejo,Manab
6982,3134,2.0,Sumqayit,Sumqayit
6983,756,1.0,Miraj,Maharashtra
6984,4036,2.0,Dos Quebradas,Risaralda
6985,4065,1.0,Sterling Heights,Michigan
6986,319,2.0,Angra dos Reis,Rio de Janeiro
6987,3411,1.0,Ivanovo,Ivanovo
6988,3114,2.0,Yuncheng,Shanxi
6989,4316,2.0,Dallas,Texas
6990,1630,2.0,Malm,Skne ln
6991,3237,1.0,Tanza,Southern Tagalog
6992,2130,1.0,Boa Vista,Roraima
6993,788,1.0,Parbhani,Maharashtra
6994,12,2.0,Jodhpur,Rajasthan
6995,2024,2.0,Kamarhati,West Bengali
6996,1460,1.0,Iwaki,Fukushima
6997,4157,2.0,Imus,Southern Tagalog
6998,636,1.0,Tel Aviv-Jaffa,Tel Aviv
6999,4416,1.0,Sorocaba,So Paulo
7000,2438,2.0,Uluberia,West Bengali
7001,3522,1.0,Higashiosaka,Osaka
7002,4186,2.0,Beira,Sofala
7003,3659,1.0,Yamuna Nagar,Haryana
7004,1585,1.0,Allende,Guanajuato
7005,3016,2.0,al-Manama,al-Manama
7006,4082,2.0,Poos de Caldas,Minas Gerais
7007,779,2.0,Ciomas,West Java
7008,3919,2.0,Halifax,Nova Scotia
7009,714,1.0,Purwakarta,West Java
7010,376,2.0,Kurashiki,Okayama
7011,1425,2.0,Sawhaj,Sawhaj
7012,753,1.0,Skikda,Skikda
7013,1078,1.0,El Fuerte,Sinaloa
7014,3837,2.0,Mit Ghamr,al-Daqahliya
7015,3965,2.0,Pontianak,Kalimantan Barat
7016,2690,1.0,Tychy,Slaskie
7017,1711,1.0,San Miguel de Tucumn,Tucumn
7018,4196,2.0,Sanaa,Sanaa
7019,3113,2.0,London,England
7020,3530,1.0,Skikda,Skikda
7021,3456,1.0,Sultanbeyli,Istanbul
7022,3280,2.0,Basel,Basel-Stadt
7023,834,1.0,Kirovo-Tepetsk,Kirov
7024,2862,1.0,Emeishan,Sichuan
7025,1277,2.0,Zhoushan,Zhejiang
7026,1435,2.0,Ezeiza,Buenos Aires
7027,3397,1.0,Salinas,California
7028,2803,1.0,Bamenda,Nord-Ouest
7029,1712,2.0,Fuzhou,Fujian
7030,2439,2.0,Meixian,Guangdong
7031,2569,2.0,al-Hawiya,Mekka
7032,3155,2.0,Ipoh,Perak
7033,1909,1.0,Sivas,Sivas
7034,1906,2.0,Kimchon,Kyongsangbuk
7035,470,1.0,Purwakarta,West Java
7036,4212,1.0,Bhavnagar,Gujarat
7037,399,1.0,Bayugan,Caraga
7038,3422,1.0,Sultanbeyli,Istanbul
7039,88,2.0,Urawa,Saitama
7040,1788,2.0,Daxian,Sichuan
7041,3740,2.0,Imus,Southern Tagalog
7042,2866,1.0,Tanza,Southern Tagalog
7043,3707,1.0,Jos Azueta,Guerrero
7044,3043,1.0,Dhaka,Dhaka
7045,1135,2.0,Balaiha,Moskova
7046,1310,1.0,s-Hertogenbosch,Noord-Brabant
7047,3798,2.0,Changhwa,Changhwa
7048,149,1.0,Jaffna,Northern
7049,2661,1.0,Kirovo-Tepetsk,Kirov
7050,4305,2.0,Yuncheng,Shanxi
7051,805,2.0,Idfu,Qina
7052,1196,2.0,Tafuna,Tutuila
7053,716,2.0,Meixian,Guangdong
7054,129,2.0,Carmen,Campeche
7055,3912,1.0,Akron,Ohio
7056,880,1.0,Soshanguve,Gauteng
7057,226,2.0,Ourense (Orense),Galicia
7058,2125,1.0,Kuching,Sarawak
7059,4204,2.0,Tafuna,Tutuila
7060,3570,2.0,Tonghae,Kang-won
7061,1862,1.0,Shahr-e Kord,Chaharmahal va Bakht
7062,870,1.0,Jaipur,Rajasthan
7063,4465,2.0,Barcelona,Anzotegui
7064,2073,1.0,Mexicali,Baja California
7065,4182,2.0,Owo,Ondo & Ekiti
7066,4361,2.0,Basel,Basel-Stadt
7067,3899,1.0,Datong,Shanxi
7068,3859,2.0,Goinia,Gois
7069,1390,2.0,Hami,Xinxiang
7070,4414,2.0,Ezeiza,Buenos Aires
7071,2821,2.0,Baku,Baki
7072,3186,1.0,Bern,Bern
7073,4518,2.0,Konotop,Sumy
7074,4356,2.0,Satna,Madhya Pradesh
7075,710,1.0,Dongying,Shandong
7076,462,1.0,El Monte,California
7077,2032,2.0,Daxian,Sichuan
7078,2663,2.0,Cuernavaca,Morelos
7079,785,1.0,Jhansi,Uttar Pradesh
7080,2603,1.0,Mandi Bahauddin,Punjab
7081,2938,1.0,Jinzhou,Liaoning
7082,1159,1.0,Sal,Rabat-Sal-Zammour-Z
7083,373,2.0,Cheju,Cheju
7084,1380,2.0,Uluberia,West Bengali
7085,3495,1.0,Kabul,Kabol
7086,2593,1.0,Baha Blanca,Buenos Aires
7087,1433,1.0,San Lorenzo,Central
7088,3065,2.0,Akishima,Tokyo-to
7089,867,1.0,Tanauan,Southern Tagalog
7090,1008,2.0,Alvorada,Rio Grande do Sul
7091,2575,1.0,Athenai,Attika
7092,258,2.0,Pjatigorsk,Stavropol
7093,2555,2.0,Almirante Brown,Buenos Aires
7094,3136,2.0,Laredo,Texas
7095,4224,2.0,Berhampore (Baharampur),West Bengali
7096,2006,1.0,Syrakusa,Sisilia
7097,1081,1.0,Cianjur,West Java
7098,1697,1.0,Valparai,Tamil Nadu
7099,118,2.0,Sambhal,Uttar Pradesh
7100,864,1.0,Bhopal,Madhya Pradesh
7101,1415,1.0,Witten,Nordrhein-Westfalen
7102,1883,1.0,Toulon,Provence-Alpes-Cte
7103,2720,2.0,Matsue,Shimane
7104,1658,1.0,Charlotte Amalie,St Thomas
7105,3289,2.0,Pyongyang,Pyongyang-si
7106,1252,2.0,Lhokseumawe,Aceh
7107,4056,1.0,Abha,Asir
7108,1963,1.0,Amroha,Uttar Pradesh
7109,3892,1.0,Etawah,Uttar Pradesh
7110,3620,2.0,Almirante Brown,Buenos Aires
7111,1755,2.0,Bhilwara,Rajasthan
7112,2772,1.0,Kingstown,St George
7113,582,1.0,Juiz de Fora,Minas Gerais
7114,1732,1.0,Ashdod,Ha Darom
7115,416,1.0,al-Ayn,Abu Dhabi
7116,1264,2.0,London,England
7117,1699,1.0,Batman,Batman
7118,134,2.0,Zaria,Kaduna
7119,3449,2.0,Kurashiki,Okayama
7120,801,1.0,Florencia,Caquet
7121,3240,2.0,Huejutla de Reyes,Hidalgo
7122,273,1.0,Acua,Coahuila de Zaragoza
7123,143,2.0,Bhimavaram,Andhra Pradesh
7124,1930,1.0,Syrakusa,Sisilia
7125,420,1.0,Mahajanga,Mahajanga
7126,2832,1.0,Quilmes,Buenos Aires
7127,3201,1.0,Saarbrcken,Saarland
7128,2995,2.0,Rizhao,Shandong
7129,1058,2.0,Akishima,Tokyo-to
7130,2959,1.0,Batman,Batman
7131,1929,2.0,Laredo,Texas
7132,3957,2.0,Denizli,Denizli
7133,1418,2.0,Kamarhati,West Bengali
7134,846,2.0,Cuernavaca,Morelos
7135,2028,2.0,Toulouse,Midi-Pyrnes
7136,3579,2.0,Sawhaj,Sawhaj
7137,1743,1.0,Iwatsuki,Saitama
7138,2877,2.0,Bandar Seri Begawan,Brunei and Muara
7139,4506,1.0,Shaoguan,Guangdong
7140,3653,2.0,Klerksdorp,North West
7141,2245,2.0,Cuautla,Morelos
7142,990,1.0,Firozabad,Uttar Pradesh
7143,1783,2.0,Santo Andr,So Paulo
7144,3902,1.0,Qinhuangdao,Hebei
7145,457,1.0,Novoterkassk,Rostov-na-Donu
7146,1259,1.0,Kowloon and New Kowloon,Kowloon and New Kowl
7147,2338,2.0,Gulbarga,Karnataka
7148,2657,1.0,Yerevan,Yerevan
7149,2019,1.0,Sivas,Sivas
7150,171,2.0,Liepaja,Liepaja
7151,34,2.0,Yuncheng,Shanxi
7152,1353,2.0,Sawhaj,Sawhaj
7153,2432,1.0,Chisinau,Chisinau
7154,1220,1.0,Greensboro,North Carolina
7155,3905,1.0,Baybay,Eastern Visayas
7156,378,1.0,Czestochowa,Slaskie
7157,2251,1.0,Kowloon and New Kowloon,Kowloon and New Kowl
7158,3666,1.0,Chisinau,Chisinau
7159,527,1.0,Benin City,Edo & Delta
7160,497,1.0,San Miguel de Tucumn,Tucumn
7161,1375,1.0,Sokoto,Sokoto & Kebbi & Zam
7162,238,1.0,Tychy,Slaskie
7163,6,2.0,London,England
7164,735,2.0,Bilbays,al-Sharqiya
7165,370,1.0,Clarksville,Tennessee
7166,4381,1.0,Charlotte Amalie,St Thomas
7167,2405,1.0,Belm,Par
7168,177,1.0,Szkesfehrvr,Fejr
7169,46,2.0,Monclova,Coahuila de Zaragoza
7170,568,2.0,Tabora,Tabora
7171,227,2.0,Beira,Sofala
7172,3818,1.0,Torren,Coahuila de Zaragoza
7173,1899,2.0,Kamarhati,West Bengali
7174,2365,2.0,Aurora,Colorado
7175,460,2.0,Stara Zagora,Haskovo
7176,2788,1.0,guas Lindas de Gois,Gois
7177,3209,2.0,Tete,Tete
7178,3384,1.0,Tiefa,Liaoning
7179,2324,2.0,Rockford,Illinois
7180,2340,1.0,Etawah,Uttar Pradesh
7181,4005,2.0,Banjul,Banjul
7182,2733,2.0,Pingxiang,Jiangxi
7183,2199,2.0,Halisahar,West Bengali
7184,4419,2.0,Laiwu,Shandong
7185,1330,2.0,Probolinggo,East Java
7186,4292,2.0,Baiyin,Gansu
7187,4329,2.0,Cam Ranh,Khanh Hoa
7188,1801,1.0,Naju,Chollanam
7189,254,1.0,Batman,Batman
7190,721,2.0,Pyongyang,Pyongyang-si
7191,2998,1.0,Grand Prairie,Texas
7192,2109,2.0,Tanshui,Taipei
7193,4283,2.0,Nha Trang,Khanh Hoa
7194,3685,2.0,Sharja,Sharja
7195,4406,1.0,Rae Bareli,Uttar Pradesh
7196,482,1.0,Lausanne,Vaud
7197,109,1.0,Avellaneda,Buenos Aires
7198,1685,2.0,Kanchrapara,West Bengali
7199,2512,2.0,Kuwana,Mie
7200,2828,2.0,Arak,Markazi
7201,3752,1.0,Tanauan,Southern Tagalog
7202,336,1.0,Fontana,California
7203,1523,1.0,Hohhot,Inner Mongolia
7204,3766,2.0,Jedda,Mekka
7205,1984,1.0,Skikda,Skikda
7206,4445,1.0,Otsu,Shiga
7207,2905,1.0,Juiz de Fora,Minas Gerais
7208,2836,1.0,Siliguri (Shiliguri),West Bengali
7209,802,1.0,Brescia,Lombardia
7210,2713,2.0,Lhokseumawe,Aceh
7211,1812,2.0,Sharja,Sharja
7212,2646,2.0,Mardan,Nothwest Border Prov
7213,2458,2.0,Ezeiza,Buenos Aires
7214,4046,1.0,London,Ontario
7215,3867,1.0,Kamakura,Kanagawa
7216,3820,2.0,Mosul,Ninawa
7217,2330,1.0,Blumenau,Santa Catarina
7218,2623,1.0,Braslia,Distrito Federal
7219,2701,1.0,Ivanovo,Ivanovo
7220,632,1.0,Sungai Petani,Kedah
7221,3507,2.0,Gulbarga,Karnataka
7222,791,2.0,Tarsus,Adana
7223,1693,1.0,Mwanza,Mwanza
7224,978,1.0,Compton,California
7225,1152,1.0,Uijongbu,Kyonggi
7226,1638,2.0,Songkhla,Songkhla
7227,1147,1.0,Sungai Petani,Kedah
7228,213,1.0,Uijongbu,Kyonggi
7229,3873,2.0,Probolinggo,East Java
7230,1261,2.0,Santo Andr,So Paulo
7231,3004,1.0,Kabul,Kabol
7232,1904,2.0,Shimonoseki,Yamaguchi
7233,1197,1.0,Pemalang,Central Java
7234,1786,2.0,Inegl,Bursa
7235,4565,2.0,Yuzhou,Henan
7236,2433,2.0,Santo Andr,So Paulo
7237,1966,2.0,Hunuco,Huanuco
7238,1287,1.0,Shimoga,Karnataka
7239,1329,2.0,Xinxiang,Henan
7240,260,2.0,Pathankot,Punjab
7241,2003,2.0,Baku,Baki
7242,1445,1.0,Ashdod,Ha Darom
7243,4256,2.0,Ziguinchor,Ziguinchor
7244,2441,2.0,San Juan Bautista Tuxtepec,Oaxaca
7245,3410,1.0,Loja,Loja
7246,1737,2.0,Arecibo,Arecibo
7247,3107,1.0,Santiago de Compostela,Galicia
7248,1950,1.0,Tanza,Southern Tagalog
7249,2697,1.0,Effon-Alaiye,Oyo & Osun
7250,2101,1.0,Siliguri (Shiliguri),West Bengali
7251,4275,2.0,Nyeri,Central
7252,3302,1.0,Gaziantep,Gaziantep
7253,2079,2.0,Robamba,Chimborazo
7254,2345,1.0,Charlotte Amalie,St Thomas
7255,3827,1.0,Ozamis,Northern Mindanao
7256,942,1.0,Batman,Batman
7257,4097,2.0,Santa Rosa,Southern Tagalog
7258,725,2.0,Yuzhou,Henan
7259,2391,2.0,Hiroshima,Hiroshima
7260,3465,1.0,Valle de la Pascua,Gurico
7261,3379,2.0,Crdoba,Crdoba
7262,3661,1.0,Lima,Lima
7263,2740,1.0,Datong,Shanxi
7264,2089,2.0,Bhilwara,Rajasthan
7265,1888,2.0,Cape Coral,Florida
7266,858,2.0,Ourense (Orense),Galicia
7267,250,1.0,Guadalajara,Jalisco
7268,2465,1.0,Sasebo,Nagasaki
7269,4087,2.0,Pereira,Risaralda
7270,775,2.0,Cuautla,Morelos
7271,1665,1.0,Sorocaba,So Paulo
7272,1544,1.0,Xiangtan,Hunan
7273,531,1.0,Szkesfehrvr,Fejr
7274,1424,1.0,Yamuna Nagar,Haryana
7275,236,1.0,Boa Vista,Roraima
7276,1350,2.0,Mit Ghamr,al-Daqahliya
7277,4418,1.0,Warren,Michigan
7278,3101,2.0,Vijayawada,Andhra Pradesh
7279,2336,1.0,A Corua (La Corua),Galicia
7280,2855,1.0,Salala,Zufar
7281,3452,1.0,Salala,Zufar
7282,926,2.0,Ikerre,Ondo & Ekiti
7283,45,2.0,Asuncin,Asuncin
7284,2157,2.0,Sumy,Sumy
7285,3652,2.0,Sawhaj,Sawhaj
7286,310,1.0,Mandaluyong,National Capital Reg
7287,795,1.0,Bijapur,Karnataka
7288,3333,1.0,Nantou,Nantou
7289,487,2.0,Ezhou,Hubei
7290,3396,2.0,Usolje-Sibirskoje,Irkutsk
7291,1681,2.0,Dallas,Texas
7292,1855,2.0,Pune,Maharashtra
7293,1653,1.0,Etawah,Uttar Pradesh
7294,3002,1.0,Effon-Alaiye,Oyo & Osun
7295,4561,1.0,Yantai,Shandong
7296,3367,1.0,Zalantun,Inner Mongolia
7297,4539,1.0,Stockport,England
7298,1398,1.0,Kakamigahara,Gifu
7299,1162,1.0,Rio Claro,So Paulo
7300,2464,1.0,Anpolis,Gois
7301,2269,1.0,Nuuk,Kitaa
7302,3882,1.0,Jinzhou,Liaoning
7303,1452,1.0,Anpolis,Gois
7304,633,2.0,Trshavn,Streymoyar
7305,3711,1.0,Ilorin,Kwara & Kogi
7306,2807,2.0,Huejutla de Reyes,Hidalgo
7307,228,1.0,Beni-Mellal,Tadla-Azilal
7308,1884,1.0,Iwatsuki,Saitama
7309,1376,2.0,Sagamihara,Kanagawa
7310,974,1.0,Balurghat,West Bengali
7311,3344,2.0,Duisburg,Nordrhein-Westfalen
7312,1518,2.0,So Leopoldo,Rio Grande do Sul
7313,1954,2.0,Kaliningrad,Kaliningrad
7314,2370,2.0,Fengshan,Kaohsiung
7315,4348,2.0,Xiangfan,Hubei
7316,3525,1.0,Chisinau,Chisinau
7317,1810,2.0,Vijayawada,Andhra Pradesh
7318,3830,1.0,Boksburg,Gauteng
7319,2572,2.0,Usolje-Sibirskoje,Irkutsk
7320,1727,1.0,Kowloon and New Kowloon,Kowloon and New Kowl
7321,2844,1.0,Newcastle,KwaZulu-Natal
7322,4074,2.0,Vijayawada,Andhra Pradesh
7323,663,2.0,Citt del Vaticano,
7324,906,2.0,Asuncin,Asuncin
7325,3705,1.0,Naju,Chollanam
7326,2090,1.0,Jaipur,Rajasthan
7327,1761,2.0,Laiwu,Shandong
7328,1331,2.0,Botosani,Botosani
7329,3006,1.0,Gingoog,Northern Mindanao
7330,1219,2.0,Vicente Lpez,Buenos Aires
7331,2706,2.0,Moscow,Moscow (City)
7332,3314,2.0,Udine,Friuli-Venezia Giuli
7333,107,2.0,Halle/Saale,Anhalt Sachsen
7334,3343,1.0,Miraj,Maharashtra
7335,1344,2.0,Serpuhov,Moskova
7336,3567,1.0,Salala,Zufar
7337,4083,1.0,Joliet,Illinois
7338,1177,2.0,Cape Coral,Florida
7339,1714,1.0,Balikesir,Balikesir
7340,2434,1.0,Czestochowa,Slaskie
7341,741,1.0,San Bernardino,California
7342,3779,1.0,Ambattur,Tamil Nadu
7343,3238,2.0,Faaa,Tahiti
7344,861,1.0,Siegen,Nordrhein-Westfalen
7345,737,2.0,Richmond Hill,Ontario
7346,2147,1.0,Escobar,Buenos Aires
7347,35,2.0,Tsuyama,Okayama
7348,1308,1.0,Bratislava,Bratislava
7349,2395,1.0,Lausanne,Vaud
7350,3803,1.0,Nezahualcyotl,Mxico
7351,309,1.0,Atinsk,Krasnojarsk
7352,1917,1.0,Kitwe,Copperbelt
7353,175,1.0,Uijongbu,Kyonggi
7354,174,2.0,Luzinia,Gois
7355,1312,2.0,Cuauhtmoc,Chihuahua
7356,4567,2.0,Halifax,Nova Scotia
7357,1902,1.0,Katihar,Bihar
7358,1649,1.0,Rustenburg,North West
7359,3046,1.0,Szkesfehrvr,Fejr
7360,3283,1.0,Surakarta,Central Java
7361,461,1.0,Bratislava,Bratislava
7362,1738,1.0,Namibe,Namibe
7363,2265,1.0,Effon-Alaiye,Oyo & Osun
7364,3889,1.0,Touliu,Ynlin
7365,2022,1.0,La Plata,Buenos Aires
7366,1807,2.0,Tanshui,Taipei
7367,3202,2.0,Banjul,Banjul
7368,3074,2.0,La Paz,Baja California Sur
7369,3184,1.0,Kitwe,Copperbelt
7370,2970,2.0,South Hill,
7371,488,1.0,San Bernardino,California
7372,1369,1.0,Weifang,Shandong
7373,3297,1.0,Molodetno,Minsk
7374,424,1.0,Amersfoort,Utrecht
7375,988,2.0,Hsichuh,Taipei
7376,1595,2.0,Denizli,Denizli
7377,356,1.0,Sivas,Sivas
7378,3860,1.0,Omdurman,Khartum
7379,3573,1.0,Quilmes,Buenos Aires
7380,2996,1.0,Papeete,Tahiti
7381,3569,2.0,Tabora,Tabora
7382,3274,2.0,Idfu,Qina
7383,4559,2.0,El Alto,La Paz
7384,3822,1.0,Ondo,Ondo & Ekiti
7385,1723,2.0,Botosani,Botosani
7386,1153,2.0,Kuwana,Mie
7387,3159,1.0,Usak,Usak
7388,2369,2.0,Memphis,Tennessee
7389,2399,1.0,Lungtan,Taipei
7390,2888,1.0,Cianjur,West Java
7391,3346,1.0,Jinzhou,Liaoning
7392,4474,1.0,Uijongbu,Kyonggi
7393,1572,1.0,Fontana,California
7394,1682,2.0,Cape Coral,Florida
7395,2874,1.0,Torren,Coahuila de Zaragoza
7396,2759,1.0,Southampton,England
7397,2707,2.0,Tambaram,Tamil Nadu
7398,2551,1.0,Kakamigahara,Gifu
7399,2359,2.0,Tabora,Tabora
7400,2312,2.0,Pak Kret,Nonthaburi
7401,1412,2.0,Araatuba,So Paulo
7402,3093,2.0,Richmond Hill,Ontario
7403,625,1.0,Cabuyao,Southern Tagalog
7404,2352,1.0,Quilmes,Buenos Aires
7405,1559,1.0,Onomichi,Hiroshima
7406,515,1.0,Tiefa,Liaoning
7407,950,2.0,Huejutla de Reyes,Hidalgo
7408,2909,2.0,Poos de Caldas,Minas Gerais
7409,3276,2.0,Olomouc,Severn Morava
7410,4410,2.0,Dayton,Ohio
7411,653,1.0,Teboksary,Tuvassia
7412,2952,1.0,Sunnyvale,California
7413,3029,1.0,Dhaka,Dhaka
7414,3454,1.0,Bamenda,Nord-Ouest
7415,3505,1.0,Kanazawa,Ishikawa
7416,3548,2.0,al-Hawiya,Mekka
7417,3954,1.0,Effon-Alaiye,Oyo & Osun
7418,666,2.0,Ogbomosho,Oyo & Osun
7419,660,1.0,Wroclaw,Dolnoslaskie
7420,435,1.0,Mandaluyong,National Capital Reg
7421,4420,2.0,Ciomas,West Java
7422,2548,1.0,Tongliao,Inner Mongolia
7423,243,2.0,Meixian,Guangdong
7424,2160,1.0,Coquimbo,Coquimbo
7425,4205,1.0,Sokoto,Sokoto & Kebbi & Zam
7426,3931,1.0,Loja,Loja
7427,3169,2.0,Botshabelo,Free State
7428,1748,2.0,Ponce,Ponce
7429,2927,2.0,Xiangfan,Hubei
7430,1574,1.0,Tychy,Slaskie
7431,299,1.0,Antofagasta,Antofagasta
7432,2617,2.0,Pune,Maharashtra
7433,1364,1.0,A Corua (La Corua),Galicia
7434,4091,1.0,Ashdod,Ha Darom
7435,1476,1.0,Yinchuan,Ningxia
7436,4039,2.0,Ikerre,Ondo & Ekiti
7437,2471,1.0,Funafuti,Funafuti
7438,703,1.0,Tychy,Slaskie
7439,120,2.0,Kuwana,Mie
7440,4115,2.0,Gijn,Asturia
7441,2337,1.0,Acua,Coahuila de Zaragoza
7442,1795,1.0,Merlo,Buenos Aires
7443,3584,1.0,Allappuzha (Alleppey),Kerala
7444,2084,1.0,Pudukkottai,Tamil Nadu
7445,3496,1.0,Novoterkassk,Rostov-na-Donu
7446,2382,2.0,Shimonoseki,Yamaguchi
7447,3482,1.0,Otsu,Shiga
7448,2992,2.0,Shimonoseki,Yamaguchi
7449,3248,2.0,Changhwa,Changhwa
7450,3815,1.0,Tandil,Buenos Aires
7451,1959,1.0,Lublin,Lubelskie
7452,3635,2.0,Kamyin,Volgograd
7453,2964,2.0,Adana,Adana
7454,2053,1.0,San Bernardino,California
7455,919,1.0,Tongliao,Inner Mongolia
7456,1236,1.0,Gatineau,Qubec
7457,878,2.0,Duisburg,Nordrhein-Westfalen
7458,3676,1.0,Benin City,Edo & Delta
7459,845,2.0,Kamarhati,West Bengali
7460,2357,1.0,Nezahualcyotl,Mxico
7461,2791,1.0,Nagareyama,Chiba
7462,3869,1.0,Iwaki,Fukushima
7463,3166,2.0,Cuman,Sucre
7464,3723,1.0,Oshawa,Ontario
7465,289,2.0,Xintai,Shandong
7466,1776,2.0,Pathankot,Punjab
7467,1535,1.0,Ilorin,Kwara & Kogi
7468,401,1.0,Ede,Gelderland
7469,2971,2.0,Enshi,Hubei
7470,1670,2.0,Hagonoy,Central Luzon
7471,2288,2.0,Daxian,Sichuan
7472,2692,2.0,Matsue,Shimane
7473,3791,2.0,Yingkou,Liaoning
7474,218,1.0,Ozamis,Northern Mindanao
7475,452,1.0,Nukualofa,Tongatapu
7476,1804,1.0,Iwaki,Fukushima
7477,485,2.0,Hsichuh,Taipei
7478,3678,1.0,Ivanovo,Ivanovo
7479,2746,1.0,Fuyu,Jilin
7480,631,1.0,Belm,Par
